Hole Depth,Rate Of Penetration,Bit Depth,Time Of Penetration,Hook Load,Standpipe Pressure,Mud G/L Alarm State,Rotary RPM,Rotary Torque,Weight on Bit,On Bottom ROP,Total Mud Volume,Trip Tank Mud Volume,Line Wear,Pump 1 total strokes,Pump 2 total strokes,Total Pump Output,TotalPumpDisplacement,Block Height,Min Convertible Torque,Pump 3 total strokes,On Bottom Hours,Circulating Hours,Tool Face,Inclination,Azimuth,H2S,Nitrogen Pressure In,Nitrogen Volume In,Hydrocarbon Flow,MWD Temperature,Total Gas Return,MWD General Variable 1,Condensate Out,MWD General Variable 3,MWD General Variable 4,MWD Vibration XY Gamma,MWD Vibration Z Gamma,Over Pull,Fill Strokes,Total Fill Strokes,Min Pressure,Min Hook Load,Min Torque,Min RPM,Min WOB,Surface Stick Slip Index,MWD DYNAMIC INC,MWD DYNAMIC AZI,Pump Total Strokes Rate,Magnetic Toolface,Gravity Toolface,Cement Fluid Temp,MWD Vibration XYZ,Nitrogen Volume Out,Trip Tank 1 Low Threshold,Trip Tank 1 High Threshold,MWD Vibration Count,Trip Tank 2 Low Threshold,Trip Tank 2 High Threshold,Sensor Depth,Bit RPM,PVT Total Mud Gain/Loss,MWD General Variable 2,Flow Data air (cmf),Flow Data pressure (psig),Flow Data temp (F),AutoDriller On Bottom ROP Setpoint,Drilling Activity,AutoDriller Off Bottom ROP Limit,Trip Speed,Pump 4 total strokes,Total Strokes P1+P2+P3+P4,AutoDriller Status,Autodriller Sensitivity,Convertible Torque,MWD Vibration XYZ Gamma,MWD General Variable 5,MWD General Variable 6,MWD General Variable 7,MWD General Variable 8,MWD General Variable 9,MWD General Variable 10,MWD General Variable 0,Relative MSE,Motor RPM,Differential Pressure,AutoDriller WOB,AutoDriller WOB SP,AutoDriller Brake Pos,AutoDriller Diff Press,AutoDriller Diff Press SP,TTS Weight on Bit,Min TTS Weight on Bit,AutoDriller Ticks Per Depth,P1 Rate,P2 Rate,PVT Mud Tanks Included,PVT Monitor Mud Gain/Loss,PVT Mud G/L Threshold,Trip Tank 1 Refill Status,Flow 1 G/L Threshold,Trip Tank Fill,Trip Tank Accum,YYYY/MM/DD,HH:MM:SS
5333,168.36,5333,0.36,87,543,0,44,1700.75,4.2,168.36,-999.25,-999.25,9168,0,0,0,0,7.2,2,0,16.5,23.1,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,542,86,1194,43,3.2,28.4,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,44,-999.25,-999.25,2736,561,132,0,1,0,8.66,0,0,0,0,1.701,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,542.8,-999.25,0,-999.25,-999.25,0,0,0,-999.25,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/13/2015,18:46:10
5334,172.11,5334,0.35,86.9,544,0,44,1612.48,4.2,172.11,-999.25,-999.25,9168,0,0,0,0,6.2,2,0,16.5,23.1,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,543,86,1296,43,3,14,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,44,-999.25,-999.25,2734,562,132,0,1,0,8.66,0,0,0,0,1.612,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,543.9,-999.25,0,-999.25,-999.25,0,0,0,-999.25,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/13/2015,18:46:28
5335,174.98,5335,0.34,86.8,545,0,44,1692.59,4.2,174.98,-999.25,-999.25,9168,0,0,0,0,5.2,2,0,16.5,23.2,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,544,86,1228,43,3,13.9,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,44,-999.25,-999.25,2742,563,133,0,1,0,4.33,0,0,0,0,1.693,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,544.9,-999.25,0,-999.25,-999.25,0,0,0,-999.25,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/13/2015,18:46:43
5336,178.19,5336,0.34,86.7,547,0,44,1651.8,4.4,178.19,-999.25,-999.25,9168,0,0,0,0,4.2,2,0,16.5,23.2,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,545,86,1193,43,3.3,13.9,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,44,-999.25,-999.25,2734,565,133,0,1,0,4.33,0,0,0,0,1.652,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,546.6,-999.25,0,-999.25,-999.25,0,0,0,-999.25,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/13/2015,18:47:02
5337,180.87,5337,0.33,86.6,548,0,44,1863.95,4.5,180.87,-999.25,-999.25,9168,0,0,0,0,3.2,2,0,16.5,23.2,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,547,85,1239,43,3.3,12.6,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,44,-999.25,-999.25,2730,566,133,0,1,0,4.33,0,0,0,0,1.864,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,547.8,-999.25,0,-999.25,-999.25,0,0,0,-999.25,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/13/2015,18:47:19
5338,185.19,5338,0.32,89.1,550,0,46,3354.98,5.6,185.19,-999.25,-999.25,9168,0,0,0,0,2.2,0,0,16.5,23.2,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,548,84,174,41,0.8,97.2,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,46,-999.25,-999.25,2740,568,133,0,1,0,4.33,0,0,0,0,3.355,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,550.3,-999.25,0,-999.25,-999.25,0,0,0,-999.25,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/13/2015,18:47:56
5339,185.28,5339,0.32,87.8,550,0,44,1740.07,3.9,185.28,-999.25,-999.25,9168,0,0,0,0,1.2,2,0,16.5,23.2,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,544,86,1213,43,2.1,100,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,44,-999.25,-999.25,2749,568,134,0,1,0,4.33,0,0,0,0,1.74,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,550.3,-999.25,0,-999.25,-999.25,0,0,0,-999.25,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/13/2015,18:48:36
5343,1.11,5343,53.93,103.1,441,0,45,5881.57,2.6,1.11,-999.25,-999.25,9168,0,0,0,0,36.6,0,0,16.6,23.3,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,13.1,0,0,0,0,0,0,0,-999.25,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,45,-999.25,-999.25,2728,455,128,0,1,0,4.33,0,0,0,0,5.882,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,441.3,-999.25,0,-999.25,-999.25,0,0,0,-999.25,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/13/2015,18:54:53
5344,7.67,5344,7.83,88.3,460,0,44,1777.9,3.3,7.67,-999.25,-999.25,9169,0,0,0,0,31.6,2,0,16.6,23.3,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,441,87,1272,43,1.6,3.1,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,44,-999.25,-999.25,2761,475,116,0,1,0,8.66,0,0,0,0,1.778,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,460.2,-999.25,0,-999.25,-999.25,0,0,0,-999.25,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/13/2015,18:55:26
5345,13.86,5345,4.33,87.4,468,0,43,1785.32,3.3,13.86,-999.25,-999.25,9169,0,0,0,0,30.6,2,0,16.6,23.3,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,460,87,1573,43,2.6,3.1,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,43,-999.25,-999.25,2734,484,116,0,1,0,8.66,0,0,0,0,1.785,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,468.3,-999.25,0,-999.25,-999.25,0,0,0,-999.25,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/13/2015,18:55:43
5346,24.21,5346,2.48,87.3,479,0,43,1800.9,3.3,24.21,-999.25,-999.25,9169,0,0,0,0,29.6,2,0,16.6,23.3,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,468,87,1621,43,2.7,-999.25,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,43,-999.25,-999.25,2720,494,117,0,1,0,8.66,0,0,0,0,1.801,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,479,-999.25,0,-999.25,-999.25,0,0,0,-999.25,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/13/2015,18:56:02
5347,40.12,5347,1.5,87.1,492,0,43,1957.42,5.3,40.12,-999.25,-999.25,9169,0,0,0,0,28.6,2,0,16.6,23.3,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,479,85,1590,43,3.1,2.9,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,43,-999.25,-999.25,2731,505,118,0,1,0,4.33,0,0,0,0,1.957,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,491.7,-999.25,0,-999.25,-999.25,0,0,0,-999.25,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/13/2015,18:56:25
5348,56.53,5348,1.06,87.3,502,0,43,1879.53,3.5,56.53,-999.25,-999.25,9169,0,0,0,0,27.6,2,0,16.6,23.3,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,492,86,1584,43,2.7,2.8,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,43,-999.25,-999.25,2730,515,118,0,1,0,4.33,0,0,0,0,1.88,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,501.8,-999.25,0,-999.25,-999.25,0,0,0,-999.25,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/13/2015,18:56:44
5349,72.17,5349,0.83,86.9,508,0,43,1816.48,3.8,72.17,-999.25,-999.25,9169,0,0,0,0,26.5,2,0,16.6,23.3,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,502,86,1613,43,3.1,3,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,43,-999.25,-999.25,2734,524,119,0,1,0,4.33,0,0,0,0,1.816,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,508.5,-999.25,0,-999.25,-999.25,0,0,0,-999.25,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/13/2015,18:57:00
5350,91.37,5350,0.66,87.4,514,0,43,1829.83,3.3,91.37,-999.25,-999.25,9169,0,0,0,0,25.5,2,0,16.6,23.3,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,509,87,1625,43,2.6,3,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,43,-999.25,-999.25,2745,532,120,0,1,0,8.66,0,0,0,0,1.83,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,514.4,-999.25,0,-999.25,-999.25,0,0,0,-999.25,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/13/2015,18:57:17
5351,107.45,5351,0.56,87.2,519,0,43,1794.22,3.4,107.45,-999.25,-999.25,9169,0,0,0,0,24.5,2,0,16.6,23.3,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,514,86,1644,43,2.8,3,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,43,-999.25,-999.25,2736,535,121,0,1,0,8.66,0,0,0,0,1.794,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,519,-999.25,0,-999.25,-999.25,0,0,0,-999.25,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/13/2015,18:57:32
5352,120.57,5352,0.5,86.8,522,0,43,1805.35,3.5,120.57,-999.25,-999.25,9169,0,0,0,0,23.5,2,0,16.6,23.3,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,519,86,1644,43,3.2,2.3,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,43,-999.25,-999.25,2730,539,121,0,1,0,8.66,0,0,0,0,1.805,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,522.4,-999.25,0,-999.25,-999.25,0,0,0,-999.25,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/13/2015,18:57:44
5353,138.72,5353,0.43,87,528,0,43,1823.15,3.6,138.72,-999.25,-999.25,9169,0,0,0,0,22.6,2,0,16.6,23.3,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,522,86,1653,43,2.9,2.3,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,43,-999.25,-999.25,2738,544,122,0,1,0,8.66,0,0,0,0,1.823,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,527.6,-999.25,0,-999.25,-999.25,0,0,0,-999.25,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/13/2015,18:58:00
5354,154.29,5354,0.39,86.7,532,0,43,1802.38,3.9,154.29,-999.25,-999.25,9169,0,0,0,0,21.6,2,0,16.6,23.3,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,528,86,1628,43,3.3,2.4,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,43,-999.25,-999.25,2730,548,123,0,1,0,8.66,0,0,0,0,1.802,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,532.1,-999.25,0,-999.25,-999.25,0,0,0,-999.25,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/13/2015,18:58:16
5355,169.62,5355,0.35,86.4,536,0,43,1806.83,4.3,169.62,-999.25,-999.25,9169,0,0,0,0,20.6,2,0,16.6,23.3,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,532,86,1633,43,3.6,2.4,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,43,-999.25,-999.25,2742,553,123,0,1,0,8.66,0,0,0,0,1.807,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,536.1,-999.25,0,-999.25,-999.25,0,0,0,-999.25,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/13/2015,18:58:33
5356,182.02,5356,0.33,86,539,0,43,1777.9,5.4,182.02,-999.25,-999.25,9169,0,0,0,0,19.6,2,0,16.7,23.3,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,536,85,1546,43,3.8,2.3,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,43,-999.25,-999.25,2743,556,124,0,1,0,8.66,0,0,0,0,1.778,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,539.2,-999.25,0,-999.25,-999.25,0,0,0,-999.25,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/13/2015,18:58:49
5357,194.67,5357,0.31,86.6,544,0,43,1766.03,4.6,194.67,-999.25,-999.25,9169,0,0,0,0,18.6,2,0,16.7,23.3,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,539,85,1535,43,3.5,2.4,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,43,-999.25,-999.25,2737,560,125,0,1,0,4.33,0,0,0,0,1.766,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,543.5,-999.25,0,-999.25,-999.25,0,0,0,-999.25,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/13/2015,18:59:08
5358,202.67,5358,0.3,86.8,548,0,43,1775.68,3.9,202.67,-999.25,-999.25,9169,0,0,0,0,17.6,2,0,16.7,23.3,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,544,86,1543,43,3.1,3.1,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,43,-999.25,-999.25,2738,564,125,0,1,0,8.66,0,0,0,0,1.776,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,547.7,-999.25,0,-999.25,-999.25,0,0,0,-999.25,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/13/2015,18:59:23
5359,209.23,5359,0.29,86.9,551,0,43,1823.15,4.7,209.23,-999.25,-999.25,9169,0,0,0,0,16.6,2,0,16.7,23.3,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,548,85,1515,43,3,4,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,43,-999.25,-999.25,2734,568,126,0,1,0,8.66,0,0,0,0,1.823,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,551.4,-999.25,0,-999.25,-999.25,0,0,0,-999.25,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/13/2015,18:59:38
5360,213.79,5360,0.28,86.7,554,0,43,1773.45,3.9,213.79,-999.25,-999.25,9169,0,0,0,0,15.6,2,0,16.7,23.3,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,551,86,1649,43,3.3,4,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,43,-999.25,-999.25,2739,572,127,0,1,0,8.66,0,0,0,0,1.773,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,554.2,-999.25,0,-999.25,-999.25,0,0,0,-999.25,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/13/2015,18:59:51
5361,218.46,5361,0.27,86.7,556,0,43,1832.05,3.9,218.46,-999.25,-999.25,9169,0,0,0,0,14.6,2,0,16.7,23.3,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,554,86,1554,43,3.2,4,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,43,-999.25,-999.25,2737,574,127,0,1,0,8.66,0,0,0,0,1.832,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,556.5,-999.25,0,-999.25,-999.25,0,0,0,-999.25,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/13/2015,19:00:06
5362,221.35,5362,0.27,86.7,558,0,43,1757.87,3.9,221.35,-999.25,-999.25,9169,0,0,0,0,13.6,2,0,16.7,23.3,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,557,86,1595,43,3.3,4,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,43,-999.25,-999.25,2744,576,127,0,1,0,8.66,0,0,0,0,1.758,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,557.6,-999.25,0,-999.25,-999.25,0,0,0,-999.25,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/13/2015,19:00:19
5363,224.2,5363,0.27,86.8,559,0,43,1758.62,3.9,224.2,-999.25,-999.25,9169,0,0,0,0,12.6,2,0,16.7,23.3,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,558,86,1472,43,3.1,3.9,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,43,-999.25,-999.25,2746,577,128,0,1,0,8.66,0,0,0,0,1.759,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,558.6,-999.25,0,-999.25,-999.25,0,0,0,-999.25,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/13/2015,19:00:33
5364,226.7,5364,0.26,86.8,559,0,43,1754.16,4,226.7,-999.25,-999.25,9169,0,0,0,0,11.5,2,0,16.7,23.4,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,559,85,1507,43,3.2,3.2,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,43,-999.25,-999.25,2741,577,128,0,1,0,8.66,0,0,0,0,1.754,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,559.5,-999.25,0,-999.25,-999.25,0,0,0,-999.25,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/13/2015,19:00:45
5365,229.76,5365,0.26,86.3,561,0,43,1742.3,4.6,229.76,-999.25,-999.25,9169,0,0,0,0,10.5,2,0,16.7,23.4,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,560,86,1540,43,3.7,4.6,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,43,-999.25,-999.25,2742,579,128,0,1,0,8.66,0,0,0,0,1.742,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,560.9,-999.25,0,-999.25,-999.25,0,0,0,-999.25,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/13/2015,19:01:01
5366,232.75,5366,0.26,86.3,562,0,43,1786.06,4.2,232.75,-999.25,-999.25,9169,0,0,0,0,9.5,2,0,16.7,23.4,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,561,86,1598,43,3.7,4.7,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,43,-999.25,-999.25,2741,580,129,0,1,0,8.66,0,0,0,0,1.786,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,562.1,-999.25,0,-999.25,-999.25,0,0,0,-999.25,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/13/2015,19:01:16
5367,235.16,5367,0.26,86.1,563,0,43,1745.26,4.2,235.16,-999.25,-999.25,9169,0,0,0,0,8.5,2,0,16.7,23.4,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,562,86,1573,43,3.6,4.7,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,43,-999.25,-999.25,2744,581,129,0,1,0,8.66,0,0,0,0,1.745,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,562.8,-999.25,0,-999.25,-999.25,0,0,0,-999.25,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/13/2015,19:01:28
5368,238.51,5368,0.25,86.3,563,0,43,1763.07,4.1,238.51,-999.25,-999.25,9169,0,0,0,0,7.6,2,0,16.7,23.4,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,563,86,1576,43,3.6,4.6,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,43,-999.25,-999.25,2743,581,130,0,1,0,8.66,0,0,0,0,1.763,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,563.1,-999.25,0,-999.25,-999.25,0,0,0,-999.25,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/13/2015,19:01:43
5369,241.46,5369,0.25,86.5,563,0,43,1767.52,3.9,241.46,-999.25,-999.25,9169,0,0,0,0,6.6,2,0,16.7,23.4,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,563,86,1597,43,3.5,3.1,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,43,-999.25,-999.25,2742,581,130,0,1,0,8.66,0,0,0,0,1.768,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,563,-999.25,0,-999.25,-999.25,0,0,0,-999.25,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/13/2015,19:01:58
5370,244.16,5370,0.25,86.5,563,0,43,1804.61,4.1,244.16,-999.25,-999.25,9169,0,0,0,0,5.6,2,0,16.7,23.4,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,563,86,1629,43,3.4,2.7,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,43,-999.25,-999.25,2745,581,130,0,1,0,8.66,0,0,0,0,1.805,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,562.8,-999.25,0,-999.25,-999.25,0,0,0,-999.25,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/13/2015,19:02:14
5371,246.18,5371,0.24,86.4,563,0,43,1793.48,4.3,246.18,-999.25,-999.25,9169,0,0,0,0,4.6,2,0,16.7,23.4,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,563,86,1622,43,3.5,2.7,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,43,-999.25,-999.25,2747,581,131,0,1,0,8.66,0,0,0,0,1.793,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,562.8,-999.25,0,-999.25,-999.25,0,0,0,-999.25,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/13/2015,19:02:28
