Hole Depth,Rate Of Penetration,Bit Depth,Time Of Penetration,Hook Load,Standpipe Pressure,Mud G/L Alarm State,Rotary RPM,Rotary Torque,Weight on Bit,On Bottom ROP,Total Mud Volume,Trip Tank Mud Volume,Line Wear,Pump 1 total strokes,Pump 2 total strokes,Total Pump Output,TotalPumpDisplacement,Block Height,Pump 3 total strokes,On Bottom Hours,Circulating Hours,Tool Face,Inclination,Azimuth,H2S,Nitrogen Pressure In,Nitrogen Volume In,Hydrocarbon Flow,Nitrogen Volume Out,Total Gas Return,Condensate Out,Over Pull,Fill Strokes,Total Fill Strokes,Min Pressure,Min Hook Load,Min Torque,Min RPM,Min WOB,Surface Stick Slip Index,MWD DYNAMIC INC,MWD DYNAMIC AZI,Pump Total Strokes Rate,Magnetic Toolface,Gravity Toolface,Bit RPM,Trip Tank 1 Low Threshold,Trip Tank 1 High Threshold,Trip Tank 2 Low Threshold,Trip Tank 2 High Threshold,Sensor Depth,PVT Total Mud Gain/Loss,Differential Pressure,Flow Data air (cmf),Flow Data pressure (psig),Flow Data temp (F),TTS Weight on Bit,Drilling Activity,AutoDriller Off Bottom ROP Limit,Trip Speed,Pump 4 total strokes,Total Strokes P1+P2+P3+P4,AutoDriller Status,Autodriller Sensitivity,Convertible Torque,Min Convertible Torque,Motor RPM,AutoDriller WOB SP,AutoDriller Diff Press SP,AutoDriller On Bottom ROP Setpoint,Min TTS Weight on Bit,P1 Rate,P2 Rate,PVT Mud Tanks Included,PVT Monitor Mud Gain/Loss,PVT Mud G/L Threshold,Trip Tank 1 Refill Status,Flow 1 G/L Threshold,Trip Tank Fill,Trip Tank Accum,YYYY/MM/DD,HH:MM:SS,Memos,Extra1,Extra2,Extra3
111,86.08,111,0.7,4.4,368,0,-999.25,1103.6,5.8,86.08,-999.25,-999.25,8704,0,0,0,0,56.8,0,0.5,1.3,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,365,4,713,15,5.4,-999.25,0,0,0,234,26,-999.25,0,0,0,0,0,-999.25,367.5,2561,400,86,0,2,0,4.33,0,0,0,0,1.104,1,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,6/28/2015,8:28:24,,,,
112,85.85,112,0.7,4.5,366,0,15,1091.73,5.8,85.85,-999.25,-999.25,8704,0,0,0,0,55.8,0,0.5,1.4,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,364,4,762,15,5.3,-999.25,0,0,0,234,26,15,0,0,0,0,0,-999.25,365.7,2548,399,87,0,2,0,4.33,0,0,0,0,1.092,1,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,6/28/2015,8:29:08,,,,
113,85.79,113,0.7,4.4,368,0,15,1132.53,5.8,85.79,-999.25,-999.25,8704,0,0,0,0,54.8,0,0.5,1.4,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,365,4,745,15,5.3,-999.25,0,0,0,234,26,15,0,0,0,0,0,-999.25,367.7,2548,400,87,0,2,0,4.33,0,0,0,0,1.133,1,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,6/28/2015,8:29:40,,,,
114,87.97,114,0.68,4.9,369,0,-999.25,1067.99,5.8,87.97,-999.25,-999.25,8704,0,0,0,0,53.8,0,0.5,1.4,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,366,4,679,15,4.9,9.3,0,0,0,234,26,-999.25,0,0,0,0,0,-999.25,369.3,2564,402,87,0,2,0,4.33,0,0,0,0,1.068,1,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,6/28/2015,8:30:22,,,,
115,90.27,115,0.66,5.2,368,0,15,1077.64,5.5,90.27,-999.25,-999.25,8704,0,0,0,0,52.8,0,0.5,1.4,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,366,4,652,15,4.6,-999.25,0,0,0,234,26,15,0,0,0,0,0,-999.25,368.1,2539,400,88,0,2,0,4.33,0,0,0,0,1.078,1,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,6/28/2015,8:31:01,,,,
116,92.51,116,0.65,5,366,0,15,831.358,5.4,92.51,-999.25,-999.25,8704,0,0,0,0,51.8,0,0.5,1.4,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,363,4,434,15,4.8,-999.25,0,0,0,234,26,15,0,0,0,0,0,-999.25,365.9,2541,399,88,0,1,0,4.33,0,0,0,0,0.831,1,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,6/28/2015,8:31:41,,,,
117,93.14,117,0.64,5.3,363,0,15,2670.29,6.9,93.14,-999.25,-999.25,8704,0,0,0,0,50.8,0,0.6,1.4,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,309,3,391,13,4.5,-999.25,0,0,0,234,26,15,0,0,0,0,0,-999.25,363.1,2813,396,88,0,2,0,8.66,0,0,0,0,2.67,1,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,6/28/2015,8:32:20,,,,
118,93.09,118,0.64,3.5,361,0,15,614.008,7,93.09,-999.25,-999.25,8704,0,0,0,0,49.8,0,0.6,1.4,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,332,3,380,15,6.3,-999.25,0,0,0,234,26,15,0,0,0,0,0,-999.25,360.9,2549,394,89,0,2,0,4.33,0,0,0,0,0.614,1,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,6/28/2015,8:33:07,,,,
119,92.03,119,0.65,3.5,362,0,15,737.148,7,92.03,-999.25,-999.25,8704,0,0,0,0,48.8,0,0.6,1.4,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,359,3,377,15,6.3,-999.25,0,0,0,234,26,15,0,0,0,0,0,-999.25,361.8,2544,394,89,0,2,0,4.33,0,0,0,0,0.737,1,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,6/28/2015,8:33:44,,,,
120,90.46,120,0.66,3.5,363,0,15,677.803,7,90.46,-999.25,-999.25,8704,0,0,0,0,47.9,0,0.6,1.4,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,358,3,391,15,6.3,-999.25,0,0,0,234,26,15,0,0,0,0,0,-999.25,363.3,2540,396,89,0,2,0,4.33,0,0,0,0,0.678,1,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,6/28/2015,8:34:21,,,,
121,88.47,121,0.68,4.8,360,0,15,2612.43,8.2,88.47,-999.25,-999.25,8704,0,0,0,0,46.9,0,0.6,1.5,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,266,2,337,13,6,-999.25,0,0,0,234,26,15,0,0,0,0,0,-999.25,359.6,2539,392,89,0,2,0,4.33,0,0,0,0,2.612,0,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,6/28/2015,8:35:09,,,,
122,86.66,122,0.69,4.1,338,0,15,826.906,7,86.66,-999.25,-999.25,8704,0,0,0,0,45.9,0,0.6,1.5,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,257,3,348,14,5,-999.25,0,0,0,234,26,15,0,0,0,0,0,-999.25,338.3,2729,362,89,0,2,0,4.33,0,0,0,0,0.827,0,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,6/28/2015,8:35:34,,,,
123,88.84,123,0.68,5.3,339,0,15,2823.11,7.9,88.84,-999.25,-999.25,8704,0,0,0,0,44.9,0,0.6,1.5,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,253,2,378,12,4.5,-999.25,0,0,0,234,26,15,0,0,0,0,0,-999.25,338.7,2696,372,89,0,2,0,8.66,0,0,0,0,2.823,1,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,6/28/2015,8:36:08,,,,
124,92,124,0.65,4.6,350,0,15,2340.19,7.9,92,-999.25,-999.25,8704,0,0,0,0,43.9,0,0.6,1.5,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,260,2,383,13,5.8,-999.25,0,0,0,234,26,15,0,0,0,0,0,-999.25,350,2553,382,89,0,2,0,4.33,0,0,0,0,2.34,1,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,6/28/2015,8:36:33,,,,
125,97.97,125,0.61,5.4,352,0,15,2216.31,7.8,97.97,-999.25,-999.25,8704,0,0,0,0,42.9,0,0.6,1.5,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,259,2,372,13,4.3,-999.25,0,0,0,234,26,15,0,0,0,0,0,-999.25,351.8,2838,385,89,0,2,0,4.33,0,0,0,0,2.216,1,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,6/28/2015,8:37:08,,,,
126,104.44,126,0.57,4.6,353,0,15,2284.56,8.1,104.44,-999.25,-999.25,8704,0,0,0,0,41.8,0,0.6,1.5,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,298,2,371,13,5.2,-999.25,0,0,0,234,26,15,0,0,0,0,0,-999.25,352.8,2765,383,89,0,2,0,8.66,0,0,0,0,2.285,1,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,6/28/2015,8:37:39,,,,
127,110.39,127,0.54,6.2,352,0,15,2464.07,7.8,110.39,-999.25,-999.25,8704,0,0,0,0,40.8,0,0.6,1.5,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,282,2,409,13,3.6,-999.25,0,0,0,234,26,15,0,0,0,0,0,-999.25,352.1,2711,371,88,0,2,0,4.33,0,0,0,0,2.464,1,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,6/28/2015,8:38:11,,,,
128,113.55,128,0.53,5.1,358,0,15,2326.1,7.4,113.55,-999.25,-999.25,8704,0,0,0,0,39.8,0,0.7,1.5,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,316,2,376,13,4.7,-999.25,0,0,0,234,26,15,0,0,0,0,0,-999.25,358.2,2681,391,88,0,2,0,4.33,0,0,0,0,2.326,1,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,6/28/2015,8:38:32,,,,
129,117.05,129,0.51,4,368,0,15,660.742,6.9,117.05,-999.25,-999.25,8704,0,0,0,0,38.8,0,0.7,1.5,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,338,3,359,15,5.7,-999.25,0,0,0,234,26,15,0,0,0,0,0,-999.25,367.6,2537,400,88,0,2,0,8.66,0,0,0,0,0.661,0,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,6/28/2015,8:38:57,,,,
130,120.84,130,0.5,4,371,0,15,593.98,7,120.84,-999.25,-999.25,8704,0,0,0,0,37.8,0,0.7,1.5,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,360,3,348,15,5.7,-999.25,0,0,0,234,26,15,0,0,0,0,0,-999.25,370.9,2551,403,89,0,2,0,4.33,0,0,0,0,0.594,0,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,6/28/2015,8:39:26,,,,
131,124.59,131,0.48,3.9,371,0,15,662.226,6.9,124.59,-999.25,-999.25,8704,0,0,0,0,36.8,0,0.7,1.5,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,365,3,343,15,5.9,-999.25,0,0,0,234,26,15,0,0,0,0,0,-999.25,371.4,2557,403,89,0,2,0,4.33,0,0,0,0,0.662,0,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,6/28/2015,8:39:57,,,,
132,126.75,132,0.47,3.4,374,0,15,763.853,7.1,126.75,-999.25,-999.25,8704,0,0,0,0,35.8,0,0.7,1.5,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,371,3,476,15,6.4,-999.25,0,0,0,234,26,15,0,0,0,0,0,-999.25,374.1,2554,405,89,0,2,0,4.33,0,0,0,0,0.764,1,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,6/28/2015,8:40:28,,,,
133,128.36,133,0.47,3.5,375,0,15,721.57,7,128.36,-999.25,-999.25,8704,0,0,0,0,34.8,0,0.7,1.6,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,372,3,447,15,6.3,-999.25,0,0,0,234,26,15,0,0,0,0,0,-999.25,374.6,2548,407,90,0,2,0,4.33,0,0,0,0,0.722,1,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,6/28/2015,8:41:02,Connection at 133.1,ZWOB from SideKick sk-06-03-3887,,
134,8.47,134,7.08,8.3,468,0,16,1277.18,8.1,8.47,-999.25,-999.25,8704,0,0,0,0,64.3,0,0.7,1.8,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,284,5,391,9,1.1,-999.25,0,0,0,234,26,16,0,0,0,0,0,-999.25,468.1,3841,474,80,0,2,0,8.66,0,0,0,0,1.277,1,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,6/28/2015,8:55:52,,,,
135,18.34,135,3.27,5.8,487,0,16,913.698,8.2,18.34,-999.25,-999.25,8704,0,0,0,0,63.5,0,0.7,1.8,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,469,5,509,16,7.1,-999.25,0,0,0,234,26,16,0,0,0,0,0,-999.25,486.6,3884,523,82,0,1,0,4.33,0,0,0,0,0.914,1,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,6/28/2015,8:56:12,,,,
136,31.48,136,1.91,6,482,0,16,3539.69,9.7,31.48,-999.25,-999.25,8704,0,0,0,0,62.5,0,0.7,1.8,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,409,3,416,9,6.9,-999.25,0,0,0,234,26,16,0,0,0,0,0,-999.25,482.2,4532,523,82,0,2,0,4.33,0,0,0,0,3.54,1,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,6/28/2015,8:56:40,,,,
137,41.06,137,1.46,5.6,474,0,16,871.415,8.5,41.06,-999.25,-999.25,8704,0,0,0,0,61.5,0,0.7,1.8,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,461,4,451,16,7.4,-999.25,0,0,0,234,26,16,0,0,0,0,0,-999.25,473.9,3923,513,84,0,1,0,4.33,0,0,0,0,0.871,1,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,6/28/2015,8:56:59,,,,
138,54.47,138,1.1,5.2,483,0,16,846.935,8.8,54.47,-999.25,-999.25,8704,0,0,0,0,60.5,0,0.7,1.8,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,471,4,475,16,7.7,-999.25,0,0,0,234,26,16,0,0,0,0,0,-999.25,483.4,3936,522,86,0,1,0,4.33,0,0,0,0,0.847,1,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,6/28/2015,8:57:23,,,,
139,65.98,139,0.91,5.5,493,0,-999.25,1199.29,8.7,65.98,-999.25,-999.25,8704,0,0,0,0,59.4,0,0.7,1.8,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,483,5,537,16,7.7,-999.25,0,0,0,234,26,-999.25,0,0,0,0,0,-999.25,493.3,3905,532,87,0,1,0,4.33,0,0,0,0,1.199,1,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,6/28/2015,8:57:45,,,,
140,84.04,140,0.71,5.7,493,0,273,1018.29,8.7,84.04,-999.25,-999.25,8704,0,0,0,0,58.4,0,0.7,1.8,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,483,4,467,16,7.3,-999.25,0,0,0,234,26,273,0,0,0,0,0,-999.25,493.2,3976,533,88,0,1,0,4.33,0,0,0,0,1.018,1,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,6/28/2015,8:58:08,,,,
141,106.06,141,0.57,7.8,488,0,17,3538.21,10.2,106.06,-999.25,-999.25,8704,0,0,0,0,57.6,0,0.8,1.8,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,413,3,469,8,5.1,-999.25,0,0,0,234,26,17,0,0,0,0,0,-999.25,487.8,4213,525,89,0,2,0,8.66,0,0,0,0,3.538,1,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,6/28/2015,8:58:31,,,,
142,132.13,142,0.45,9.4,478,0,16,3534.5,10.3,132.13,-999.25,-999.25,8704,0,0,0,0,56.4,0,0.8,1.8,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,383,3,449,7,3.6,-999.25,0,0,0,234,26,16,0,0,0,0,0,-999.25,477.8,4417,518,90,0,2,0,4.33,0,0,0,0,3.535,1,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,6/28/2015,8:59:08,,,,
143,143.56,143,0.42,5,475,0,17,768.304,8.8,143.56,-999.25,-999.25,8704,0,0,0,0,55.4,0,0.8,1.8,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,383,4,440,16,7,-999.25,0,0,0,234,26,17,0,0,0,0,0,-999.25,475,3877,513,90,0,2,0,4.33,0,0,0,0,0.768,1,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,6/28/2015,8:59:38,,,,
144,146.34,144,0.41,4.9,474,0,16,1009.39,8.8,146.34,-999.25,-999.25,8704,0,0,0,0,54.4,0,0.8,1.8,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,444,4,427,16,7.9,-999.25,0,0,0,234,26,16,0,0,0,0,0,-999.25,474.3,3972,515,91,0,1,0,8.66,0,0,0,0,1.009,1,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,6/28/2015,9:00:13,,,,
145,145.68,145,0.41,9.7,472,0,273,3529.31,10.7,145.68,-999.25,-999.25,8704,0,0,0,0,53.4,0,0.8,1.8,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,399,2,401,8,3.2,-999.25,0,0,0,234,26,273,0,0,0,0,0,-999.25,472.3,4149,502,92,0,2,0,4.33,0,0,0,0,3.529,1,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,6/28/2015,9:01:12,,,,
146,126.13,146,0.48,4.1,489,0,-999.25,1012.36,9.8,126.13,-999.25,-999.25,8704,0,0,0,0,52.4,0,0.8,1.9,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,473,3,477,16,8.9,-999.25,0,0,0,234,26,-999.25,0,0,0,0,0,-999.25,489.4,3913,528,93,0,1,0,4.33,0,0,0,0,1.012,1,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,6/28/2015,9:02:03,,,,
147,103.68,147,0.58,4.1,489,0,16,910.731,9.6,103.68,-999.25,-999.25,8704,0,0,0,0,51.4,0,0.8,1.9,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,486,3,479,16,8.9,-999.25,0,0,0,234,26,16,0,0,0,0,0,-999.25,489.5,3945,529,94,0,1,0,4.33,0,0,0,0,0.911,1,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,6/28/2015,9:02:34,,,,
148,92.62,148,0.65,5.8,489,0,16,3535.24,11,92.62,-999.25,-999.25,8704,0,0,0,0,50.4,0,0.8,1.9,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,377,2,466,6,7.1,-999.25,0,0,0,234,26,16,0,0,0,0,0,-999.25,488.6,4735,527,95,0,2,0,4.33,0,0,0,0,3.535,1,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,6/28/2015,9:03:12,,,,
149,83.41,149,0.72,7.4,464,0,16,3524.11,10.6,83.41,-999.25,-999.25,8704,0,0,0,0,49.5,0,0.8,1.9,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,368,2,429,0,5.5,-999.25,0,0,0,234,26,16,0,0,0,0,0,-999.25,463.6,4505,506,95,0,2,0,4.33,0,0,0,0,3.524,1,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,6/28/2015,9:03:59,,,,
150,82.38,150,0.73,6.5,433,0,16,3507.05,10.7,82.38,-999.25,-999.25,8704,0,0,0,0,48.5,0,0.8,1.9,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,382,2,471,10,6.5,-999.25,0,0,0,234,26,16,0,0,0,0,0,-999.25,433.4,4368,469,95,0,2,0,8.66,0,0,0,0,3.507,1,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,6/28/2015,9:04:17,,,,
151,88.34,151,0.68,3.9,493,0,16,881.058,9.8,88.34,-999.25,-999.25,8704,0,0,0,0,47.5,0,0.9,1.9,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,415,3,469,10,8.5,-999.25,0,0,0,234,26,16,0,0,0,0,0,-999.25,492.6,4216,530,94,0,2,0,4.33,0,0,0,0,0.881,1,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,6/28/2015,9:05:01,,,,
152,92.88,152,0.65,4.1,498,0,307,973.043,9.7,92.88,-999.25,-999.25,8704,0,0,0,0,46.5,0,0.9,1.9,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,493,3,427,16,8.9,-999.25,0,0,0,234,26,307,0,0,0,0,0,-999.25,497.7,3895,536,95,0,1,0,4.33,0,0,0,0,0.973,1,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,6/28/2015,9:05:40,,,,
153,96.84,153,0.62,4.1,498,0,-999.25,1012.36,9.8,96.84,-999.25,-999.25,8704,0,0,0,0,45.5,0,0.9,1.9,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,497,3,396,18,8.9,13.7,0,0,0,234,26,-999.25,0,0,0,0,0,-999.25,497.9,3898,536,96,0,1,0,4.33,0,0,0,0,1.012,1,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,6/28/2015,9:06:20,,,,
154,98.9,154,0.61,4.4,498,0,-999.25,1046.48,9.9,98.9,-999.25,-999.25,8704,0,0,0,0,44.4,0,0.9,1.9,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,496,3,441,18,8.8,15.1,0,0,0,234,26,-999.25,0,0,0,0,0,-999.25,497.9,3897,536,97,0,1,0,4.33,0,0,0,0,1.046,1,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,6/28/2015,9:06:55,,,,
155,3.12,155,19.25,9.4,285,0,16,2018.99,3.9,3.12,-999.25,-999.25,8704,0,0,0,0,42.7,0,0.9,2,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,285,5,356,16,3.6,-999.25,0,0,0,234,26,16,0,0,0,0,0,-999.25,285.2,3776,342,92,0,1,0,12.98,0,0,0,0,2.019,0,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,6/28/2015,9:09:33,,,,
156,16.45,156,3.65,6.4,486,0,-999.25,1142.92,10.2,16.45,-999.25,-999.25,8704,0,0,0,0,42.4,0,0.9,2,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,285,3,476,15,3.6,-999.25,0,0,0,234,26,-999.25,0,0,0,0,0,-999.25,486.1,3853,521,94,0,1,0,8.66,0,0,0,0,1.143,1,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,6/28/2015,9:10:17,,,,
157,29.01,157,2.07,4,488,0,-999.25,835.808,10,29.01,-999.25,-999.25,8704,0,0,0,0,41.4,0,0.9,2,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,486,3,505,16,9,-999.25,0,0,0,234,26,-999.25,0,0,0,0,0,-999.25,488.2,3900,526,94,0,1,0,4.33,0,0,0,0,0.836,1,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,6/28/2015,9:10:59,,,,
158,39.53,158,1.52,4,487,0,4740,807.62,10.1,39.53,-999.25,-999.25,8704,0,0,0,0,40.4,0,0.9,2,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,486,3,503,16,9,10.1,0,0,0,234,26,4740,0,0,0,0,0,-999.25,486.9,3900,526,95,0,1,0,4.33,0,0,0,0,0.808,1,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,6/28/2015,9:11:34,,,,
159,57.22,159,1.05,5,489,0,-999.25,916.665,9.6,57.22,-999.25,-999.25,8704,0,0,0,0,39.4,0,1,2,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,474,3,491,16,8,12.2,0,0,0,234,26,-999.25,0,0,0,0,0,-999.25,489,3936,528,97,0,1,0,4.33,0,0,0,0,0.917,1,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,6/28/2015,9:12:20,,,,
160,75.13,160,0.8,5,474,0,-999.25,970.075,8.9,75.13,-999.25,-999.25,8704,0,0,0,0,38.4,0,1,2,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,468,4,434,16,7.9,13.3,0,0,0,234,26,-999.25,0,0,0,0,0,-999.25,474,3911,514,97,0,1,0,4.33,0,0,0,0,0.97,1,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,6/28/2015,9:13:04,,,,
161,84.71,161,0.71,4.9,475,0,-999.25,895.153,9,84.71,-999.25,-999.25,8704,0,0,0,0,37.4,0,1,2.1,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,468,4,459,15,8.1,14.2,0,0,0,234,26,-999.25,0,0,0,0,0,-999.25,475.5,3902,514,98,0,1,0,4.33,0,0,0,0,0.895,1,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,6/28/2015,9:14:04,,,,
162,84.62,162,0.71,4.9,476,0,3942,972.301,8.7,84.62,-999.25,-999.25,8704,0,0,0,0,36.4,0,1,2.1,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,475,4,538,15,8.1,9,0,0,0,234,26,3942,0,0,0,0,0,-999.25,476.2,3895,516,98,0,1,0,4.33,0,0,0,0,0.972,1,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,6/28/2015,9:14:44,,,,
163,81.88,163,0.73,5.1,483,0,-999.25,1020.52,8.7,81.88,-999.25,-999.25,8704,0,0,0,0,35.4,0,1,2.1,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,475,4,460,15,7.8,13.4,0,0,0,234,26,-999.25,0,0,0,0,0,-999.25,483.4,3918,523,98,0,1,0,4.33,0,0,0,0,1.021,1,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,6/28/2015,9:15:25,Connection at 164.2,ZWOB from SideKick sk-06-03-3887,,
